activity_id,stage,source_machine,source_cores,source_speed_mhz,source_peak_gflops,c3d_reference_gflops,source_speedup_vs_c3d,observed_runtime_seconds,et0_c3d_seconds,avg_cpu_percent
haplotypecallerid0000018,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,92.572000,158.550589,47.5792
haplotypecallerid0000019,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,94.124000,161.208742,54.5971
haplotypecallerid0000020,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,130.463000,223.447538,47.034
haplotypecallerid0000021,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,132.321000,226.629785,45.1153
haplotypecallerid0000022,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,92.943000,159.186011,43.2297
haplotypecallerid0000023,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,88.880000,152.227200,55.3668
haplotypecallerid0000024,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,131.220000,224.744073,44.6266
haplotypecallerid0000025,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,113.001000,193.539895,45.3332
haplotypecallerid0000026,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,61.010000,95.896627,88.9198
alignmenttoreferenceid0000027,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,62.905000,98.875223,5.8231
sortsamid0000028,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,70.467000,110.761312,4.2218
dedupid0000029,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,75.433000,118.566961,5.5254
addreplaceid0000030,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,79.179000,124.454992,3.5843
realigntargetcreatorid0000031,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,159.593000,250.851179,157.7832
indelrealignid0000032,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,93.615000,147.145759,9.2368
haplotypecallerid0000033,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,90.607000,155.185080,87.6169
haplotypecallerid0000034,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,66.913000,114.603720,83.9269
haplotypecallerid0000035,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,41.138000,97.310069,111.9476
haplotypecallerid0000036,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,77.298000,132.390393,77.7937
haplotypecallerid0000037,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,71.246000,122.024967,66.0472
haplotypecallerid0000038,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,75.854000,129.917215,73.3251
haplotypecallerid0000039,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,46.467000,81.950891,104.9476
haplotypecallerid0000040,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,115.475000,191.058636,46.5893
haplotypecallerid0000041,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,116.906000,193.426291,44.3878
haplotypecallerid0000042,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,117.029000,193.629800,43.5653
haplotypecallerid0000043,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,103.757000,171.670673,35.9263
haplotypecallerid0000044,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,42.905000,75.668818,103.587
haplotypecallerid0000045,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,102.342000,169.329491,49.2408
haplotypecallerid0000046,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,111.727000,184.857400,44.0646
haplotypecallerid0000047,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,108.453000,179.440418,47.2223
haplotypecallerid0000048,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,73.120000,125.234618,67.6573
haplotypecallerid0000049,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,108.623000,179.721691,39.2053
haplotypecallerid0000050,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,78.969000,135.252360,77.5456
haplotypecallerid0000051,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,78.656000,134.716276,76.5917
haplotypecallerid0000052,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,46.896000,110.930356,108.5487
alignmenttoreferenceid0000053,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,63.758000,100.215984,6.0965
sortsamid0000054,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,72.343000,113.710043,4.1013
dedupid0000055,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,74.823000,117.608152,5.501
addreplaceid0000056,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,79.202000,124.491144,4.0466
realigntargetcreatorid0000057,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,150.779000,236.997174,154.678
indelrealignid0000058,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,105.978000,166.578147,6.9731
haplotypecallerid0000059,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,112.718000,198.793564,75.1016
haplotypecallerid0000060,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,128.027000,225.793073,44.5906
haplotypecallerid0000061,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,123.623000,218.026018,47.128
haplotypecallerid0000062,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,113.132000,199.523709,50.9113
haplotypecallerid0000063,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,102.691000,181.109582,50.241
haplotypecallerid0000064,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,124.929000,220.329327,47.5966
haplotypecallerid0000065,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,115.827000,204.276709,46.3968
haplotypecallerid0000066,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,94.479000,166.626600,64.4312
haplotypecallerid0000067,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,89.731000,158.252855,61.9173
haplotypecallerid0000068,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,110.835000,195.472636,54.6398
haplotypecallerid0000069,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,87.873000,154.976018,49.7457
haplotypecallerid0000070,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,82.561000,145.607582,62.4678
haplotypecallerid0000071,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,87.527000,154.365800,61.8152
haplotypecallerid0000072,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,95.708000,168.794109,72.0598
haplotypecallerid0000073,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,88.851000,156.700855,69.8585
haplotypecallerid0000074,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,57.342000,135.639895,84.5959
haplotypecallerid0000075,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,81.966000,144.558218,60.7752
haplotypecallerid0000076,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,94.613000,166.862927,68.4874
haplotypecallerid0000077,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,68.437000,161.884613,82.4978
haplotypecallerid0000078,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,89.032000,152.487535,54.1738
alignmenttoreferenceid0000079,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,63.826000,100.322867,5.8283
sortsamid0000080,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,70.650000,111.048955,4.0991
dedupid0000081,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,75.444000,118.584251,5.0276
addreplaceid0000082,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,79.696000,125.267622,3.5987
realigntargetcreatorid0000083,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,152.177000,239.194575,160.1898
indelrealignid0000084,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,109.604000,172.277560,7.4203
haplotypecallerid0000085,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,161.636000,285.067127,45.423
haplotypecallerid0000086,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,143.371000,252.854309,37.2007
haplotypecallerid0000087,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,67.485000,159.632700,80.9632
haplotypecallerid0000088,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,90.951000,155.774258,64.8657
haplotypecallerid0000089,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,64.404000,152.344735,73.7377
haplotypecallerid0000090,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,148.068000,261.138109,37.422
haplotypecallerid0000091,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,142.669000,251.616236,34.8786
haplotypecallerid0000092,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,146.268000,257.963564,38.238
haplotypecallerid0000093,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,147.022000,259.293345,38.8432
haplotypecallerid0000094,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,152.762000,269.416618,39.4378
haplotypecallerid0000095,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,131.447000,231.824709,32.5386
haplotypecallerid0000096,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,119.663000,211.042018,39.8762
haplotypecallerid0000097,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,145.533000,256.667291,42.2282
haplotypecallerid0000098,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,145.483000,256.579109,39.184
haplotypecallerid0000099,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,131.024000,231.078691,45.5916
haplotypecallerid0000100,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,77.874000,122.403769,53.6521
haplotypecallerid0000101,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,135.443000,238.872200,36.4796
haplotypecallerid0000102,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,159.727000,281.700345,40.2556
haplotypecallerid0000103,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,145.164000,256.016509,38.4896
haplotypecallerid0000104,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,86.157000,135.423139,60.0961
alignmenttoreferenceid0000105,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,62.557000,98.328230,5.5214
sortsamid0000106,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,76.528000,120.288102,3.651
dedupid0000107,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,75.264000,118.301324,5.3452
addreplaceid0000108,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,69.728000,109.599738,3.8507
realigntargetcreatorid0000109,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,175.477000,275.817939,137.1821
indelrealignid0000110,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,124.678000,195.971147,5.3402
haplotypecallerid0000111,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,182.536000,302.014109,44.8531
haplotypecallerid0000112,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,165.803000,274.328600,36.7394
haplotypecallerid0000113,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,159.473000,263.855327,33.9844
haplotypecallerid0000114,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,156.004000,258.115709,41.1733
haplotypecallerid0000115,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,150.451000,248.928018,33.4833
haplotypecallerid0000116,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,157.953000,261.340418,38.7482
haplotypecallerid0000117,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,158.316000,261.941018,34.8916
haplotypecallerid0000118,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,168.076000,278.089382,27.81
haplotypecallerid0000119,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,161.577000,267.336491,34.7017
haplotypecallerid0000120,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,161.901000,267.872564,33.4192
haplotypecallerid0000121,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,147.242000,243.618582,31.4496
haplotypecallerid0000122,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,148.136000,245.097745,32.4283
haplotypecallerid0000123,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,156.213000,258.461509,35.2499
haplotypecallerid0000124,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,160.196000,265.051564,34.6494
haplotypecallerid0000125,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,57.320000,90.096618,106.9801
haplotypecallerid0000126,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,42.400000,66.645091,101.309
haplotypecallerid0000127,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,44.625000,70.142386,96.7238
haplotypecallerid0000128,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,61.654000,96.908878,104.655
haplotypecallerid0000129,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,55.451000,87.158890,103.1668
haplotypecallerid0000130,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,162.526000,268.906655,33.4882
alignmenttoreferenceid0000131,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,57.576000,90.499004,5.874
sortsamid0000132,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,77.262000,121.441816,3.7651
dedupid0000133,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,75.275000,118.318614,5.5317
addreplaceid0000134,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,69.729000,109.601310,3.9725
realigntargetcreatorid0000135,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,147.196000,231.365349,126.3506
indelrealignid0000136,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,111.680000,175.540655,6.9771
haplotypecallerid0000137,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,118.024000,202.142924,61.3689
haplotypecallerid0000138,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,104.570000,179.099891,52.0541
haplotypecallerid0000139,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,104.258000,178.565520,52.2224
haplotypecallerid0000140,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,92.600000,158.598545,56.1469
haplotypecallerid0000141,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,88.333000,151.290338,56.3561
haplotypecallerid0000142,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,92.644000,158.673905,56.2281
haplotypecallerid0000143,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,80.285000,137.506309,54.2193
haplotypecallerid0000144,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,107.696000,184.453876,51.702
haplotypecallerid0000145,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,91.882000,157.368807,54.5841
haplotypecallerid0000146,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,92.625000,158.641364,54.8664
haplotypecallerid0000147,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,54.207000,85.203548,69.8913
haplotypecallerid0000148,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,61.929000,97.341128,71.7176
haplotypecallerid0000149,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,54.382000,93.141535,87.3414
haplotypecallerid0000150,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,95.725000,163.950818,58.7046
haplotypecallerid0000151,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,122.364000,209.576160,42.9015
haplotypecallerid0000152,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,88.900000,152.261455,56.7548
haplotypecallerid0000153,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,84.190000,144.194509,57.1552
haplotypecallerid0000154,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,134.025000,229.548273,44.1903
haplotypecallerid0000155,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,131.569000,225.341815,43.5004
haplotypecallerid0000156,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,127.991000,219.213676,41.2599
alignmenttoreferenceid0000157,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,64.106000,100.762976,5.6984
sortsamid0000158,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,71.212000,111.932316,4.1706
dedupid0000159,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,75.496000,118.665985,5.3182
addreplaceid0000160,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,78.780000,123.827836,3.4971
realigntargetcreatorid0000161,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,148.935000,234.098741,155.9949
indelrealignid0000162,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,107.632000,169.177935,6.7675
haplotypecallerid0000163,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,115.919000,182.203592,64.6952
haplotypecallerid0000164,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,79.042000,135.377389,71.2001
haplotypecallerid0000165,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,93.617000,147.148903,55.0829
haplotypecallerid0000166,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,94.227000,148.107712,57.596
haplotypecallerid0000167,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,74.470000,127.546800,59.1419
haplotypecallerid0000168,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,84.390000,144.537055,70.8425
haplotypecallerid0000169,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,130.179000,229.588418,37.8387
haplotypecallerid0000170,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,92.523000,145.429334,64.8822
haplotypecallerid0000171,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,91.215000,143.373395,57.7405
haplotypecallerid0000172,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,68.093000,161.070896,79.8922
haplotypecallerid0000173,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,63.316000,108.443040,62.4834
haplotypecallerid0000174,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,84.605000,132.983677,53.0713
haplotypecallerid0000175,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,77.484000,132.708960,63.1485
haplotypecallerid0000176,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,90.066000,154.258495,62.3365
haplotypecallerid0000177,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,84.757000,145.165625,59.4511
haplotypecallerid0000178,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,66.419000,113.757633,68.2485
haplotypecallerid0000179,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,87.665000,150.146236,53.4478
haplotypecallerid0000180,haplotype_caller,compute-3,48,1729,663.936000,422.400000,1.571818182,99.426000,156.279595,57.8229
haplotypecallerid0000181,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,127.259000,224.438600,44.6962
haplotypecallerid0000182,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,119.439000,210.646964,38.6247
alignmenttoreferenceid0000183,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,63.954000,100.524060,5.5806
sortsamid0000184,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,69.477000,109.205212,4.2143
dedupid0000185,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,75.566000,118.776013,5.1346
addreplaceid0000186,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,79.935000,125.643286,3.8519
realigntargetcreatorid0000187,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,156.910000,246.633991,155.9155
indelrealignid0000188,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,95.655000,150.352268,7.5385
haplotypecallerid0000189,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,101.560000,168.035636,83.3547
haplotypecallerid0000190,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,69.202000,114.497855,80.1118
haplotypecallerid0000191,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,57.045000,94.383545,96.4817
haplotypecallerid0000192,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,80.051000,132.448018,75.1221
haplotypecallerid0000193,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,67.215000,111.210273,73.5372
haplotypecallerid0000194,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,46.891000,110.918529,115.7429
haplotypecallerid0000195,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,42.069000,99.512307,116.0023
haplotypecallerid0000196,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,54.253000,128.333005,94.9514
haplotypecallerid0000197,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,49.896000,118.026720,109.7463
haplotypecallerid0000198,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,52.107000,86.213400,111.4361
haplotypecallerid0000199,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,32.571000,77.045220,128.0034
haplotypecallerid0000200,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,72.348000,119.703055,72.5065
haplotypecallerid0000201,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,77.166000,127.674655,70.0334
haplotypecallerid0000202,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,90.338000,149.468327,64.2531
haplotypecallerid0000203,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,89.166000,147.529200,67.2678
haplotypecallerid0000204,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,86.510000,143.134727,57.7193
haplotypecallerid0000205,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,88.343000,146.167509,61.8396
haplotypecallerid0000206,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,92.951000,153.791655,71.1472
haplotypecallerid0000207,haplotype_caller,compute-7,48,1940,744.960000,422.400000,1.763636364,43.996000,77.592945,118.2085
haplotypecallerid0000208,haplotype_caller,compute-5,48,1820,698.880000,422.400000,1.654545455,84.600000,139.974545,70.4019
alignmenttoreferenceid0000209,alignment_to_reference,compute-3,48,1729,663.936000,422.400000,1.571818182,63.198000,99.335765,5.6204
sortsamid0000210,sort_sam,compute-3,48,1729,663.936000,422.400000,1.571818182,70.585000,110.946786,4.6511
dedupid0000211,dedup,compute-3,48,1729,663.936000,422.400000,1.571818182,75.281000,118.328045,5.3745
addreplaceid0000212,add_replace,compute-3,48,1729,663.936000,422.400000,1.571818182,80.593000,126.677543,3.5661
realigntargetcreatorid0000213,realign_target_creator,compute-3,48,1729,663.936000,422.400000,1.571818182,148.848000,233.961993,155.5157
indelrealignid0000214,indel_realign,compute-3,48,1729,663.936000,422.400000,1.571818182,105.384000,165.644487,6.8075
haplotypecallerid0000215,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,121.290000,207.736691,58.5069
haplotypecallerid0000216,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,102.352000,175.301062,52.4543
haplotypecallerid0000217,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,107.193000,183.592375,48.4192
haplotypecallerid0000218,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,110.223000,188.781938,52.0046
haplotypecallerid0000219,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,101.315000,173.524964,43.7655
haplotypecallerid0000220,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,94.723000,162.234665,52.7739
haplotypecallerid0000221,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,86.338000,147.873447,55.5804
haplotypecallerid0000222,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,96.277000,164.896244,52.8589
haplotypecallerid0000223,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,98.951000,169.476076,52.0217
haplotypecallerid0000224,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,68.364000,161.711935,83.9111
haplotypecallerid0000225,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,53.823000,127.315860,92.0759
haplotypecallerid0000226,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,55.861000,132.136656,79.5242
haplotypecallerid0000227,haplotype_caller,compute-6,48,2602,999.168000,422.400000,2.365454545,65.600000,155.173818,81.6433
haplotypecallerid0000228,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,89.911000,153.993022,57.885
haplotypecallerid0000229,haplotype_caller,compute-4,48,1884,723.456000,422.400000,1.712727273,101.592000,173.999389,55.6136
