activity_id,stage,source_machine,source_cores,source_speed_mhz,source_peak_gflops,c3d_reference_gflops,source_speedup_vs_c3d,observed_runtime_seconds,et0_c3d_seconds,avg_cpu_percent
individualsid0000030,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.316000,59.253818,176.3753
individualsid0000031,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,53.333000,69.429869,189.7081
individualsid0000032,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.188000,60.205091,176.0654
individualsid0000033,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.791000,58.681091,176.8288
individualsid0000034,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.965000,61.052727,170.9729
individualsid0000035,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.697000,61.851273,172.0479
individualsid0000036,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.109000,57.937091,175.0099
individualsid0000037,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.035000,57.856364,172.8726
individualsid0000038,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,52.797000,57.596727,174.7164
individualsid0000039,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.655000,59.623636,168.3158
individualsid0000040,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.725000,61.881818,172.3455
individualsid0000041,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.491000,61.626545,173.0045
individualsid0000042,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.771000,61.932000,171.7021
individualsid0000043,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.560000,60.610909,171.6577
individualsid0000044,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,54.076000,70.397120,189.1634
individualsid0000045,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.438000,59.386909,176.0002
individualsid0000046,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.838000,60.914182,175.4361
individualsid0000047,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.603000,60.657818,176.3772
individualsid0000048,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.214000,60.233455,175.3305
individualsid0000049,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.105000,59.023636,180.6432
individualsid0000050,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,54.837000,59.822182,177.3602
individualsid0000051,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.214000,58.051636,173.6686
individualsid0000052,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.005000,60.005455,176.6312
individualsmergeid0000053,individuals_merge,pegasus-5,48,1200,460.800000,422.400000,1.090909091,91.984000,100.346182,104.7193
siftingid0000054,sifting,pegasus-4,48,1200,460.800000,422.400000,1.090909091,1.497000,1.633091,112.5585
individualsid0000055,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,51.891000,56.608364,178.9366
individualsid0000056,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.050000,62.236364,170.5013
individualsid0000057,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.530000,62.760000,174.6671
individualsid0000058,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.205000,62.405455,174.8064
individualsid0000059,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,53.098000,57.925091,177.0443
individualsid0000060,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.535000,60.583636,185.0095
individualsid0000061,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,58.148000,63.434182,169.0823
individualsid0000062,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.208000,61.317818,170.6679
individualsid0000063,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,54.755000,59.732727,173.9713
individualsid0000064,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.073000,60.079636,173.4407
individualsid0000065,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.649000,60.708000,186.1705
individualsid0000066,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.715000,60.780000,167.8578
individualsid0000067,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,58.241000,63.535636,174.5008
individualsid0000068,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,58.110000,63.392727,175.7288
individualsid0000069,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,53.472000,58.333091,176.2792
individualsid0000070,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.780000,60.850909,169.8189
individualsid0000071,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.635000,61.783636,166.7344
individualsid0000072,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.786000,63.039273,173.6597
individualsid0000073,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.916000,63.181091,172.8831
individualsid0000074,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,54.968000,59.965091,172.9843
individualsid0000075,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.720000,61.876364,167.2937
individualsid0000076,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.592000,60.645818,169.6701
individualsid0000077,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,65.295000,85.002218,142.7766
individualsid0000078,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,65.432000,85.180567,142.736
individualsid0000079,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.495000,61.630909,172.7817
individualsmergeid0000080,individuals_merge,pegasus-2,48,1432,549.888000,422.400000,1.301818182,111.196000,144.756975,85.3052
siftingid0000081,sifting,pegasus-4,48,1200,460.800000,422.400000,1.090909091,1.568000,1.710545,91.5816
individualsid0000082,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.410000,62.629091,177.706
individualsid0000083,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.487000,62.713091,177.6262
individualsid0000084,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.548000,60.597818,168.0439
individualsid0000085,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.049000,62.235273,164.7163
individualsid0000086,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.379000,62.595273,163.5372
individualsid0000087,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.386000,62.602909,164.1515
individualsid0000088,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.230000,61.341818,165.9772
individualsid0000089,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.074000,60.080727,170.0076
individualsid0000090,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.472000,62.696727,178.1302
individualsid0000091,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,51.876000,56.592000,176.918
individualsid0000092,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,52.894000,57.702545,176.9823
individualsid0000093,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,51.049000,55.689818,181.173
individualsid0000094,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,52.648000,57.434182,177.2812
individualsid0000095,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.094000,61.193455,181.6594
individualsid0000096,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,54.986000,59.984727,185.3235
individualsid0000097,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,53.512000,58.376727,189.6061
individualsid0000098,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,53.323000,58.170545,190.3044
individualsid0000099,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.289000,62.497091,178.1162
individualsid0000100,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,72.537000,94.429985,119.1185
individualsid0000101,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,79.196000,103.098793,109.7341
individualsid0000102,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,80.255000,104.477418,108.6823
individualsid0000103,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,67.185000,87.462655,130.2344
individualsid0000104,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,74.418000,96.878705,116.5995
individualsid0000105,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,67.837000,88.311440,129.279
individualsid0000106,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,77.132000,100.411840,112.1973
individualsmergeid0000107,individuals_merge,pegasus-5,48,1200,460.800000,422.400000,1.090909091,87.867000,95.854909,106.7648
siftingid0000108,sifting,pegasus-5,48,1200,460.800000,422.400000,1.090909091,10.008000,10.917818,14.4784
individualsid0000109,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,55.022000,71.628640,172.8291
individualsid0000110,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.901000,59.892000,176.9713
individualsid0000111,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.074000,62.262545,170.5698
individualsid0000112,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.136000,57.966545,176.6034
individualsid0000113,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.289000,59.224364,176.0043
individualsid0000114,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.620000,60.676364,175.7641
individualsid0000115,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.997000,61.087636,175.0415
individualsid0000116,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.385000,61.510909,174.3655
individualsid0000117,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.302000,60.329455,174.2053
individualsid0000118,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.421000,60.459273,171.3358
individualsid0000119,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.425000,59.372727,176.3877
individualsid0000120,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,53.885000,70.148473,176.9305
individualsid0000121,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,52.272000,68.048640,175.9106
individualsid0000122,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,50.281000,65.456720,181.9415
individualsid0000123,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,52.238000,68.004378,179.9648
individualsid0000124,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,53.423000,69.547033,178.5392
individualsid0000125,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,54.392000,59.336727,174.772
individualsid0000126,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,52.071000,67.786975,177.9455
individualsid0000127,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,52.705000,68.612327,178.4138
individualsid0000128,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.922000,58.824000,174.2573
individualsid0000129,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,55.016000,71.620829,172.7043
individualsid0000130,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,54.798000,71.337033,173.28
individualsid0000131,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,53.393000,69.507978,173.5771
individualsid0000132,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.611000,62.848364,169.6916
individualsid0000133,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.331000,61.452000,173.0947
individualsmergeid0000134,individuals_merge,pegasus-4,48,1200,460.800000,422.400000,1.090909091,100.948000,110.125091,98.6736
siftingid0000135,sifting,pegasus-2,48,1432,549.888000,422.400000,1.301818182,5.118000,6.662705,24.619
individualsid0000136,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.688000,59.659636,184.9748
individualsid0000137,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.254000,58.095273,188.6882
individualsid0000138,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.882000,58.780364,189.2302
individualsid0000139,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.566000,58.435636,189.3235
individualsid0000140,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.311000,59.248364,163.6317
individualsid0000141,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.410000,61.538182,157.1991
individualsid0000142,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.172000,59.096727,163.3796
individualsid0000143,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,52.468000,57.237818,179.1683
individualsid0000144,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.376000,58.228364,176.8866
individualsid0000145,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.066000,61.162909,170.4616
individualsid0000146,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,52.812000,57.613091,172.4343
individualsid0000147,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,51.233000,55.890545,178.3889
individualsid0000148,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,52.746000,57.541091,177.6343
individualsid0000149,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,53.598000,58.470545,175.3554
individualsid0000150,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.024000,61.117091,162.7338
individualsid0000151,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,61.611000,67.212000,156.6879
individualsid0000152,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.493000,61.628727,173.0515
individualsid0000153,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,55.619000,72.405825,186.3392
individualsid0000154,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,59.220000,64.603636,171.0588
individualsid0000155,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.391000,62.608364,171.6733
individualsid0000156,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.036000,58.948364,177.9388
individualsid0000157,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,59.008000,76.817687,177.3031
individualsid0000158,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,59.761000,65.193818,169.88
individualsid0000159,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,54.900000,59.890909,163.2514
individualsid0000160,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,52.843000,57.646909,175.3534
individualsmergeid0000161,individuals_merge,pegasus-4,48,1200,460.800000,422.400000,1.090909091,88.328000,96.357818,105.1977
siftingid0000162,sifting,pegasus-4,48,1200,460.800000,422.400000,1.090909091,7.589000,8.278909,19.7127
individualsid0000163,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.171000,60.186545,174.637
individualsid0000164,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.696000,61.850182,170.3806
individualsid0000165,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.468000,60.510545,172.6671
individualsid0000166,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.347000,60.378545,176.0601
individualsid0000167,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,54.244000,70.615825,177.1035
individualsid0000168,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.935000,61.020000,169.4735
individualsid0000169,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,58.816000,64.162909,165.5961
individualsid0000170,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.125000,60.136364,173.8231
individualsid0000171,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.894000,63.157091,168.7429
individualsid0000172,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.523000,60.570545,173.6704
individualsid0000173,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.658000,60.717818,172.4712
individualsid0000174,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,59.831000,65.270182,162.8654
individualsid0000175,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.100000,60.109091,173.9383
individualsid0000176,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.256000,61.370182,172.7798
individualsid0000177,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.513000,61.650545,171.9994
individualsid0000178,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.416000,59.362909,174.5369
individualsid0000179,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,53.499000,58.362545,175.364
individualsid0000180,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.846000,62.013818,167.7304
individualsid0000181,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,57.029000,62.213455,168.3056
individualsid0000182,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,57.378000,62.594182,167.1982
individualsid0000183,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,58.850000,64.200000,165.5854
individualsid0000184,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.862000,62.031273,167.9593
individualsid0000185,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.695000,61.849091,170.8634
individualsid0000186,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.561000,61.702909,169.4507
individualsid0000187,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,59.792000,65.227636,161.6989
individualsmergeid0000188,individuals_merge,pegasus-5,48,1200,460.800000,422.400000,1.090909091,96.046000,104.777455,101.29
siftingid0000189,sifting,pegasus-4,48,1200,460.800000,422.400000,1.090909091,7.257000,7.916727,18.5752
individualsid0000190,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.886000,62.057455,171.297
individualsid0000191,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.191000,61.299273,170.8512
individualsid0000192,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.372000,61.496727,168.9527
individualsid0000193,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,55.228000,71.896815,174.2993
individualsid0000194,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.864000,62.033455,168.4721
individualsid0000195,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,54.819000,71.364371,178.2612
individualsid0000196,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,58.192000,63.482182,165.2203
individualsid0000197,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.610000,61.756364,171.2984
individualsid0000198,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.413000,61.541455,172.2103
individualsid0000199,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.657000,60.716727,173.4571
individualsid0000200,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,59.066000,64.435636,167.042
individualsid0000201,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.966000,63.235636,170.1118
individualsid0000202,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.382000,62.598545,167.3364
individualsid0000203,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,58.768000,64.110545,165.1834
individualsid0000204,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.387000,61.513091,170.4843
individualsid0000205,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,60.215000,65.689091,164.2116
individualsid0000206,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.029000,61.122545,176.2248
individualsid0000207,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.561000,60.612000,176.0569
individualsid0000208,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,54.956000,59.952000,177.1381
individualsid0000209,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,59.698000,65.125091,163.7408
individualsid0000210,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.831000,60.906545,172.8896
individualsid0000211,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,55.683000,60.745091,174.2848
individualsid0000212,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,56.294000,61.411636,171.6133
individualsid0000213,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,57.966000,63.235636,166.087
individualsid0000214,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.498000,61.634182,172.1778
individualsmergeid0000215,individuals_merge,pegasus-5,48,1200,460.800000,422.400000,1.090909091,113.960000,124.320000,84.8201
siftingid0000216,sifting,pegasus-3,48,1200,460.800000,422.400000,1.090909091,4.986000,5.439273,24.8496
individualsid0000217,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,58.744000,64.084364,157.4476
individualsid0000218,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,54.339000,59.278909,158.7055
individualsid0000219,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.477000,60.520364,156.6631
individualsid0000220,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,59.766000,65.199273,145.5644
individualsid0000221,individuals,pegasus-2,48,1432,549.888000,422.400000,1.301818182,58.090000,75.622618,178.9051
individualsid0000222,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,52.247000,56.996727,171.8376
individualsid0000223,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,59.680000,65.105455,146.2701
individualsid0000224,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,54.515000,59.470909,158.7618
individualsid0000225,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,54.604000,59.568000,180.7615
individualsid0000226,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,55.928000,61.012364,154.7883
individualsid0000227,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.700000,61.854545,152.5168
individualsid0000228,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,52.229000,56.977091,170.7959
individualsid0000229,individuals,pegasus-5,48,1200,460.800000,422.400000,1.090909091,57.662000,62.904000,174.0262
individualsid0000230,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,51.052000,55.693091,170.9825
individualsid0000231,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,56.593000,61.737818,168.3106
individualsid0000232,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,53.581000,58.452000,173.0464
individualsid0000233,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,58.305000,63.605455,163.4783
individualsid0000234,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,57.032000,62.216727,166.4995
individualsid0000235,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,52.677000,57.465818,178.6814
individualsid0000236,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,52.026000,56.755636,175.0375
individualsid0000237,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,54.448000,59.397818,173.7695
individualsid0000238,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,54.811000,59.793818,174.8591
individualsid0000239,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,51.749000,56.453455,169.2245
individualsid0000240,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.640000,60.698182,169.2703
individualsid0000241,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,53.458000,58.317818,173.0536
individualsmergeid0000242,individuals_merge,pegasus-4,48,1200,460.800000,422.400000,1.090909091,96.952000,105.765818,102.3073
siftingid0000243,sifting,pegasus-3,48,1200,460.800000,422.400000,1.090909091,4.821000,5.259273,23.771
individualsid0000244,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,53.567000,58.436727,174.8353
individualsid0000245,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,53.726000,58.610182,176.9385
individualsid0000246,individuals,pegasus-4,48,1200,460.800000,422.400000,1.090909091,51.353000,56.021455,169.7798
individualsid0000247,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,53.781000,58.670182,177.414
individualsid0000248,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.835000,62.001818,171.7991
individualsid0000249,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,56.134000,61.237091,172.0847
individualsid0000250,individuals,pegasus-3,48,1200,460.800000,422.400000,1.090909091,55.647000,60.705818,171.6553
