source,target,data_mb,data_bytes,files
sg1iterdeconid0000921,wrappersiftstfbymisfitid0001101,0.004728000,4728,tpnv-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000928,wrappersiftstfbymisfitid0001101,0.008824000,8824,pats-ps-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000927,wrappersiftstfbymisfitid0001101,0.004728000,4728,tuc-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000929,wrappersiftstfbymisfitid0001101,0.008824000,8824,ulhl-kn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000902,wrappersiftstfbymisfitid0001101,0.004728000,4728,nc03-xq-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000901,wrappersiftstfbymisfitid0001101,0.017016000,17016,sim-rm-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000904,wrappersiftstfbymisfitid0001101,0.004728000,4728,brnj-ld-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000903,wrappersiftstfbymisfitid0001101,0.004728000,4728,x49a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000900,wrappersiftstfbymisfitid0001101,0.004728000,4728,glmi-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000909,wrappersiftstfbymisfitid0001101,0.004728000,4728,v46a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000906,wrappersiftstfbymisfitid0001101,0.004728000,4728,s41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000905,wrappersiftstfbymisfitid0001101,0.004728000,4728,ikp-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000908,wrappersiftstfbymisfitid0001101,0.002680000,2680,l07-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000907,wrappersiftstfbymisfitid0001101,0.004728000,4728,m42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000951,wrappersiftstfbymisfitid0001101,0.004728000,4728,lgu-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000950,wrappersiftstfbymisfitid0001101,0.004728000,4728,o50a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000715,wrappersiftstfbymisfitid0001101,0.017016000,17016,batg-xv-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000957,wrappersiftstfbymisfitid0001101,0.017016000,17016,pig4-xc-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000714,wrappersiftstfbymisfitid0001101,0.004728000,4728,353a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000956,wrappersiftstfbymisfitid0001101,0.004728000,4728,ss83-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000717,wrappersiftstfbymisfitid0001101,0.004728000,4728,o54a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000959,wrappersiftstfbymisfitid0001101,0.004728000,4728,t50a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000716,wrappersiftstfbymisfitid0001101,0.002680000,2680,b040-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000958,wrappersiftstfbymisfitid0001101,0.008824000,8824,unm-g-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000711,wrappersiftstfbymisfitid0001101,0.004728000,4728,j55a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000953,wrappersiftstfbymisfitid0001101,0.008824000,8824,657a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000710,wrappersiftstfbymisfitid0001101,0.008824000,8824,fs11-zd-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000952,wrappersiftstfbymisfitid0001101,0.008824000,8824,655a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000713,wrappersiftstfbymisfitid0001101,0.008824000,8824,sjg-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000955,wrappersiftstfbymisfitid0001101,0.004728000,4728,gla-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000712,wrappersiftstfbymisfitid0001101,0.004728000,4728,j42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000954,wrappersiftstfbymisfitid0001101,0.004728000,4728,x40a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000719,wrappersiftstfbymisfitid0001101,0.004728000,4728,h52a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000718,wrappersiftstfbymisfitid0001101,0.004728000,4728,ncb-ld-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000960,wrappersiftstfbymisfitid0001101,0.008824000,8824,kiev-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000720,wrappersiftstfbymisfitid0001101,0.004728000,4728,poha-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000962,wrappersiftstfbymisfitid0001101,0.004728000,4728,u45a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000961,wrappersiftstfbymisfitid0001101,0.017016000,17016,crzf-g-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000726,wrappersiftstfbymisfitid0001101,0.017016000,17016,wrab-ii-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000968,wrappersiftstfbymisfitid0001101,0.004728000,4728,cnnc-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000725,wrappersiftstfbymisfitid0001101,0.008824000,8824,gumo-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000967,wrappersiftstfbymisfitid0001101,0.002680000,2680,l04d-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000728,wrappersiftstfbymisfitid0001101,0.004728000,4728,s45a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000727,wrappersiftstfbymisfitid0001101,0.004728000,4728,v43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000969,wrappersiftstfbymisfitid0001101,0.004728000,4728,chf-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000722,wrappersiftstfbymisfitid0001101,0.017016000,17016,sba-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000964,wrappersiftstfbymisfitid0001101,0.017016000,17016,kom-my-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000721,wrappersiftstfbymisfitid0001101,0.002680000,2680,d31-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000963,wrappersiftstfbymisfitid0001101,0.004728000,4728,h56a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000724,wrappersiftstfbymisfitid0001101,0.004728000,4728,a25-xd-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000966,wrappersiftstfbymisfitid0001101,0.002680000,2680,k04d-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000723,wrappersiftstfbymisfitid0001101,0.004728000,4728,t44a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000965,wrappersiftstfbymisfitid0001101,0.008824000,8824,859a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000729,wrappersiftstfbymisfitid0001101,0.002680000,2680,d26-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000935,wrappersiftstfbymisfitid0001101,0.017016000,17016,lzac-xp-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000934,wrappersiftstfbymisfitid0001101,0.002680000,2680,d45-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000937,wrappersiftstfbymisfitid0001101,0.004728000,4728,kip-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000936,wrappersiftstfbymisfitid0001101,0.002680000,2680,b022-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000931,wrappersiftstfbymisfitid0001101,0.004728000,4728,o43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000930,wrappersiftstfbymisfitid0001101,0.004728000,4728,sc03-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000933,wrappersiftstfbymisfitid0001101,0.002680000,2680,humo-bk-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000932,wrappersiftstfbymisfitid0001101,0.002680000,2680,d34-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000939,wrappersiftstfbymisfitid0001101,0.002680000,2680,d56-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000938,wrappersiftstfbymisfitid0001101,0.004728000,4728,nc04-xq-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000940,wrappersiftstfbymisfitid0001101,0.002680000,2680,d38-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000704,wrappersiftstfbymisfitid0001101,0.008824000,8824,isog-dk-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000946,wrappersiftstfbymisfitid0001101,0.017016000,17016,pig3-xc-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000703,wrappersiftstfbymisfitid0001101,0.008824000,8824,tato-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000945,wrappersiftstfbymisfitid0001101,0.008824000,8824,nacb-tw-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000706,wrappersiftstfbymisfitid0001101,0.008824000,8824,nil-ii-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000948,wrappersiftstfbymisfitid0001101,0.004728000,4728,m50a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000705,wrappersiftstfbymisfitid0001101,0.017016000,17016,chto-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000947,wrappersiftstfbymisfitid0001101,0.017016000,17016,dntw-yt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000700,wrappersiftstfbymisfitid0001101,0.004728000,4728,s46a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000942,wrappersiftstfbymisfitid0001101,0.004728000,4728,wcny-ld-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000941,wrappersiftstfbymisfitid0001101,0.004728000,4728,edw2-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000702,wrappersiftstfbymisfitid0001101,0.008824000,8824,bjt-ic-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000944,wrappersiftstfbymisfitid0001101,0.004728000,4728,midw-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000701,wrappersiftstfbymisfitid0001101,0.002680000,2680,d16-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000943,wrappersiftstfbymisfitid0001101,0.008824000,8824,sanvu-g-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000708,wrappersiftstfbymisfitid0001101,0.004728000,4728,p48a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000707,wrappersiftstfbymisfitid0001101,0.002680000,2680,l18-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000949,wrappersiftstfbymisfitid0001101,0.008824000,8824,vlc-mn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000709,wrappersiftstfbymisfitid0001101,0.004728000,4728,y45a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000630,wrappersiftstfbymisfitid0001101,0.004728000,4728,sc04-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000872,wrappersiftstfbymisfitid0001101,0.004728000,4728,p53a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000871,wrappersiftstfbymisfitid0001101,0.008824000,8824,kbs-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000632,wrappersiftstfbymisfitid0001101,0.004728000,4728,r11a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000874,wrappersiftstfbymisfitid0001101,0.004728000,4728,gra-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000631,wrappersiftstfbymisfitid0001101,0.017016000,17016,bkz-nz-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000873,wrappersiftstfbymisfitid0001101,0.017016000,17016,berg-xv-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000870,wrappersiftstfbymisfitid0001101,0.002680000,2680,b207-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000638,wrappersiftstfbymisfitid0001101,0.004728000,4728,q41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000637,wrappersiftstfbymisfitid0001101,0.008824000,8824,059a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000879,wrappersiftstfbymisfitid0001101,0.008824000,8824,nhsc-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000639,wrappersiftstfbymisfitid0001101,0.004728000,4728,n42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000634,wrappersiftstfbymisfitid0001101,0.002680000,2680,l16-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000876,wrappersiftstfbymisfitid0001101,0.004728000,4728,ccm-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000633,wrappersiftstfbymisfitid0001101,0.002680000,2680,d35-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000875,wrappersiftstfbymisfitid0001101,0.004728000,4728,v53a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000636,wrappersiftstfbymisfitid0001101,0.002680000,2680,b049-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000878,wrappersiftstfbymisfitid0001101,0.004728000,4728,ss81-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000635,wrappersiftstfbymisfitid0001101,0.004728000,4728,sol-az-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000877,wrappersiftstfbymisfitid0001101,0.004728000,4728,b066-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000641,wrappersiftstfbymisfitid0001101,0.004728000,4728,r42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000883,wrappersiftstfbymisfitid0001101,0.004728000,4728,mdnd-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000640,wrappersiftstfbymisfitid0001101,0.004728000,4728,nc06-xq-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000882,wrappersiftstfbymisfitid0001101,0.008824000,8824,pmoz-pm-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000401,wrappersiftstfbymisfitid0001101,0.017016000,17016,dgos-xv-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000643,wrappersiftstfbymisfitid0001101,0.002680000,2680,l05-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000885,wrappersiftstfbymisfitid0001101,0.002680000,2680,b017-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000400,wrappersiftstfbymisfitid0001101,0.002680000,2680,e04d-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000642,wrappersiftstfbymisfitid0001101,0.004728000,4728,n51a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000884,wrappersiftstfbymisfitid0001101,0.002680000,2680,l20-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000881,wrappersiftstfbymisfitid0001101,0.004728000,4728,dgr-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000880,wrappersiftstfbymisfitid0001101,0.008824000,8824,ptga-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000407,wrappersiftstfbymisfitid0001101,0.004728000,4728,e45a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000649,wrappersiftstfbymisfitid0001101,0.017016000,17016,coco-ii-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000406,wrappersiftstfbymisfitid0001101,0.004728000,4728,u49a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000648,wrappersiftstfbymisfitid0001101,0.004728000,4728,sfjd-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000409,wrappersiftstfbymisfitid0001101,0.004728000,4728,w44a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000408,wrappersiftstfbymisfitid0001101,0.008824000,8824,555a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000403,wrappersiftstfbymisfitid0001101,0.017016000,17016,bael-xv-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000645,wrappersiftstfbymisfitid0001101,0.008824000,8824,060z-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000887,wrappersiftstfbymisfitid0001101,0.002680000,2680,d04-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000402,wrappersiftstfbymisfitid0001101,0.004728000,4728,a29-xd-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000644,wrappersiftstfbymisfitid0001101,0.004728000,4728,k42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000886,wrappersiftstfbymisfitid0001101,0.004728000,4728,j40a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000405,wrappersiftstfbymisfitid0001101,0.008824000,8824,sjg-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000647,wrappersiftstfbymisfitid0001101,0.004728000,4728,sc09-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000889,wrappersiftstfbymisfitid0001101,0.004728000,4728,usc-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000404,wrappersiftstfbymisfitid0001101,0.002680000,2680,d18-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000646,wrappersiftstfbymisfitid0001101,0.004728000,4728,150a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000888,wrappersiftstfbymisfitid0001101,0.017016000,17016,lvc-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000850,wrappersiftstfbymisfitid0001101,0.004728000,4728,p47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000610,wrappersiftstfbymisfitid0001101,0.004728000,4728,n41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000852,wrappersiftstfbymisfitid0001101,0.004728000,4728,bbr-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000851,wrappersiftstfbymisfitid0001101,0.008824000,8824,enh-ic-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000616,wrappersiftstfbymisfitid0001101,0.008824000,8824,356a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000858,wrappersiftstfbymisfitid0001101,0.004728000,4728,u41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000615,wrappersiftstfbymisfitid0001101,0.004728000,4728,833a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000857,wrappersiftstfbymisfitid0001101,0.002680000,2680,l25-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000618,wrappersiftstfbymisfitid0001101,0.004728000,4728,o44a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000617,wrappersiftstfbymisfitid0001101,0.004728000,4728,j47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000859,wrappersiftstfbymisfitid0001101,0.004728000,4728,cbks-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000612,wrappersiftstfbymisfitid0001101,0.004728000,4728,349a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000854,wrappersiftstfbymisfitid0001101,0.008824000,8824,256a-ta-_ldsp.lht_iter_g1.stf
