activity_id,stage,source_machine,source_cores,source_speed_mhz,source_peak_gflops,c3d_reference_gflops,source_speedup_vs_c3d,observed_runtime_seconds,et0_c3d_seconds,avg_cpu_percent
mprojectid0000042,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,767.334000,837.091636,99.8733
mprojectid0000043,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,809.431000,883.015636,99.8401
mprojectid0000044,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,773.539000,843.860727,99.8287
mprojectid0000045,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,781.154000,852.168000,99.8157
mprojectid0000046,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,749.526000,817.664727,99.7274
mprojectid0000047,mproject,compute-7,48,1200,460.800000,422.400000,1.090909091,867.900000,946.800000,98.8956
mprojectid0000048,mproject,compute-7,48,1200,460.800000,422.400000,1.090909091,686.471000,748.877455,99.9712
mprojectid0000049,mproject,compute-7,48,1200,460.800000,422.400000,1.090909091,1263.481000,1378.342909,99.8905
mprojectid0000050,mproject,compute-7,48,1200,460.800000,422.400000,1.090909091,803.046000,876.050182,99.8497
mprojectid0000051,mproject,compute-7,48,1200,460.800000,422.400000,1.090909091,811.400000,885.163636,99.8912
mprojectid0000052,mproject,compute-3,48,2600,998.400000,422.400000,2.363636364,788.700000,1864.200000,99.9199
mprojectid0000053,mproject,compute-3,48,2600,998.400000,422.400000,2.363636364,834.752000,1973.050182,98.8272
mprojectid0000054,mproject,compute-3,48,2600,998.400000,422.400000,2.363636364,839.375000,1983.977273,99.4047
mprojectid0000055,mproject,compute-3,48,2600,998.400000,422.400000,2.363636364,868.793000,2053.510727,99.4159
mprojectid0000056,mproject,compute-3,48,2600,998.400000,422.400000,2.363636364,736.526000,1740.879636,99.8976
mprojectid0000057,mproject,compute-5,48,1200,460.800000,422.400000,1.090909091,433.394000,472.793455,98.7787
mprojectid0000058,mproject,compute-5,48,1200,460.800000,422.400000,1.090909091,284.813000,310.705091,97.6767
mprojectid0000059,mproject,compute-5,48,1200,460.800000,422.400000,1.090909091,296.448000,323.397818,98.0391
mprojectid0000060,mproject,compute-5,48,1200,460.800000,422.400000,1.090909091,299.368000,326.583273,97.5158
mprojectid0000061,mproject,compute-5,48,1200,460.800000,422.400000,1.090909091,254.836000,278.002909,99.9894
mprojectid0000062,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,307.313000,335.250545,97.7577
mprojectid0000063,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,300.111000,327.393818,99.113
mprojectid0000064,mproject,compute-4,48,1200,460.800000,422.400000,1.090909091,228.639000,249.424364,99.9895
mdifffitid0000065,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,8.852000,9.656727,0.0565
mdifffitid0000066,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000067,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000068,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000069,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,33.3333
mdifffitid0000070,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000071,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000072,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,2.236000,5.285091,0.1789
mdifffitid0000073,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,6.857000,7.480364,0.0438
mdifffitid0000074,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000075,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000076,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000077,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,37.5
mdifffitid0000078,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,12.5
mdifffitid0000079,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.007000,0.009418,42.8571
mdifffitid0000080,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,22.2222
mdifffitid0000081,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000082,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000083,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000084,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000085,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.007000,0.009418,28.5714
mdifffitid0000086,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000087,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.007000,0.016545,28.5714
mdifffitid0000088,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,22.2222
mdifffitid0000089,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000090,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,33.3333
mdifffitid0000091,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000092,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000093,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.005000,0.006727,40.0
mdifffitid0000094,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000095,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000096,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000097,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000098,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000099,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000100,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000101,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000102,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000103,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000104,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000105,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000106,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,33.3333
mdifffitid0000107,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.005000,0.011818,40.0
mdifffitid0000108,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,42.8571
mdifffitid0000109,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,33.3333
mdifffitid0000110,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000111,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000112,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000113,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000114,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000115,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000116,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000117,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,33.3333
mdifffitid0000118,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000119,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,37.5
mdifffitid0000120,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000121,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000122,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,22.2222
mdifffitid0000123,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,33.3333
mdifffitid0000124,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.007000,0.016545,28.5714
mdifffitid0000125,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.007000,0.016545,42.8571
mdifffitid0000126,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000127,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,22.2222
mdifffitid0000128,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,9.631000,12.958073,0.0311
mdifffitid0000129,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000130,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,42.8571
mdifffitid0000131,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000132,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000133,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000134,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,4.754000,11.236727,0.0841
mdifffitid0000135,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,18.496000,24.885527,0.0216
mdifffitid0000136,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,5.444000,12.867636,0.0735
mdifffitid0000137,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.007000,0.016545,42.8571
mdifffitid0000138,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.135000,0.147273,2.2222
mdifffitid0000139,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000140,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000141,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000142,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000143,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000144,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000145,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000146,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000147,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000148,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000149,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000150,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000151,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000152,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,33.3333
mdifffitid0000153,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000154,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000155,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.006000,0.014182,50.0
mdifffitid0000156,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000157,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000158,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000159,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000160,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000161,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000162,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000163,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.007000,0.016545,28.5714
mdifffitid0000164,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,37.5
mdifffitid0000165,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,37.5
mdifffitid0000166,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,22.2222
mdifffitid0000167,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,33.3333
mdifffitid0000168,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,37.5
mdifffitid0000169,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,42.8571
mdifffitid0000170,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000171,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000172,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,37.5
mdifffitid0000173,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000174,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000175,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000176,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000177,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000178,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000179,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.007000,0.016545,28.5714
mdifffitid0000180,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000181,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,14.2857
mdifffitid0000182,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,33.3333
mdifffitid0000183,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,33.3333
mdifffitid0000184,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,22.2222
mdifffitid0000185,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000186,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,14.2857
mdifffitid0000187,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000188,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000189,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000190,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,7.301000,7.964727,0.0548
mdifffitid0000191,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,22.2222
mdifffitid0000192,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000193,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000194,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000195,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000196,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,6.612000,7.213091,0.0605
mdifffitid0000197,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,14.589000,15.915273,0.0274
mdifffitid0000198,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,6.328000,6.903273,0.0632
mdifffitid0000199,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000200,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,37.5
mdifffitid0000201,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,22.2222
mdifffitid0000202,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.005000,0.006727,40.0
mdifffitid0000203,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000204,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000205,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,33.3333
mdifffitid0000206,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000207,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000208,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000209,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.204000,0.274473,0.9804
mdifffitid0000210,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000211,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000212,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000213,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,37.5
mdifffitid0000214,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000215,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000216,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.103000,0.243455,1.9417
mdifffitid0000217,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.033000,0.036000,6.0606
mdifffitid0000218,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.005000,0.006727,40.0
mdifffitid0000219,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000220,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000221,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.006000,0.014182,33.3333
mdifffitid0000222,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.009000,0.012109,33.3333
mdifffitid0000223,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000224,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.004000,0.005382,50.0
mdifffitid0000225,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000226,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000227,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000228,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.009000,0.021273,33.3333
mdifffitid0000229,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000230,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000231,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000232,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.005000,0.005455,40.0
mdifffitid0000233,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000234,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,14.2857
mdifffitid0000235,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000236,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,28.5714
mdifffitid0000237,mdifffit,compute-5,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000238,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,50.0
mdifffitid0000239,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.009000,0.009818,33.3333
mdifffitid0000240,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.006000,0.006545,33.3333
mdifffitid0000241,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000242,mdifffit,compute-6,48,1480,568.320000,422.400000,1.345454545,0.008000,0.010764,25.0
mdifffitid0000243,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000244,mdifffit,compute-3,48,2600,998.400000,422.400000,2.363636364,0.008000,0.018909,25.0
mdifffitid0000245,mdifffit,compute-7,48,1200,460.800000,422.400000,1.090909091,0.008000,0.008727,25.0
mdifffitid0000246,mdifffit,compute-4,48,1200,460.800000,422.400000,1.090909091,0.007000,0.007636,14.2857
