activity_id,stage,source_machine,source_cores,source_speed_mhz,source_peak_gflops,c3d_reference_gflops,source_speedup_vs_c3d,observed_runtime_seconds,et0_c3d_seconds,avg_cpu_percent
fertilizerincreasecyclesid0000031,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.623000,4.752717,49.2686
cyclesfertilizerincreaseoutputparserid0000032,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.049000,0.064279,100.0
baselinecyclesid0000033,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,4.316000,5.661807,70.7136
cyclesid0000034,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.924000,2.098909,88.9293
fertilizerincreasecyclesid0000035,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.803000,1.970187,96.0621
cyclesfertilizerincreaseoutputparserid0000036,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.052000,0.068215,100.0
baselinecyclesid0000037,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.151000,4.133539,57.696
cyclesid0000038,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.499000,1.637998,100.0
fertilizerincreasecyclesid0000039,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.549000,1.689818,97.3531
cyclesfertilizerincreaseoutputparserid0000040,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.050000,0.054545,100.0
baselinecyclesid0000041,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,2.369000,2.588671,100.0
cyclesid0000042,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,1.737000,1.894909,100.0
fertilizerincreasecyclesid0000043,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.805000,1.972373,98.5042
cyclesfertilizerincreaseoutputparserid0000044,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.057000,0.074774,98.2456
baselinecyclesid0000045,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,3.045000,3.321818,99.9672
cyclesid0000046,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.881000,2.052000,95.3216
fertilizerincreasecyclesid0000047,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,2.054000,2.244462,88.1694
cyclesfertilizerincreaseoutputparserid0000048,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.056000,0.073462,100.0
baselinecyclesid0000049,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,3.825000,4.172727,47.451
cyclesid0000050,cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,2.433000,3.191654,61.4057
fertilizerincreasecyclesid0000051,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,2.061000,2.248364,74.2843
cyclesfertilizerincreaseoutputparserid0000052,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.056000,0.061091,100.0
baselinecyclesid0000053,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,2.374000,3.114256,97.8096
cyclesid0000054,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,3.062000,3.340364,57.936
fertilizerincreasecyclesid0000055,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,3.438000,3.750545,53.9267
cyclesfertilizerincreaseoutputparserid0000056,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.058000,0.076085,98.2759
baselinecyclesid0000057,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,3.008000,3.281455,99.3684
cyclesid0000058,cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.742000,4.908824,47.7819
fertilizerincreasecyclesid0000059,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.690000,4.840609,49.1328
cyclesfertilizerincreaseoutputparserid0000060,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.056000,0.073462,100.0
baselinecyclesid0000061,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,9.332000,10.180364,20.8315
cyclesid0000062,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,1.475000,1.609091,100.0
fertilizerincreasecyclesid0000063,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.499000,1.637998,100.0
cyclesfertilizerincreaseoutputparserid0000064,cycles_fertilizer_increase_output_parser,compute-5,48,1200,460.800000,422.400000,1.090909091,0.057000,0.062182,98.2456
baselinecyclesid0000065,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,11.208000,12.226909,23.4297
cyclesid0000066,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,2.314000,2.524364,76.1452
fertilizerincreasecyclesid0000067,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,1.774000,2.327165,100.0
cyclesfertilizerincreaseoutputparserid0000068,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.055000,0.072150,100.0
baselinecyclesid0000069,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,5.972000,7.834178,50.9545
cyclesid0000070,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,2.369000,2.584364,73.9975
fertilizerincreasecyclesid0000071,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.747000,1.905818,100.0572
cyclesfertilizerincreaseoutputparserid0000072,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.057000,0.062285,98.2456
baselinecyclesid0000073,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.513000,4.608417,52.7754
cyclesid0000074,cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.309000,4.340806,45.8447
fertilizerincreasecyclesid0000075,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,1.833000,1.999636,81.6148
cyclesfertilizerincreaseoutputparserid0000076,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.051000,0.066903,100.0
baselinecyclesid0000077,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,2.018000,2.205124,100.0
cyclesid0000078,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.749000,1.908000,100.0
fertilizerincreasecyclesid0000079,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.171000,4.159775,55.7868
cyclesfertilizerincreaseoutputparserid0000080,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.049000,0.053544,100.0
baselinecyclesid0000081,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,5.043000,5.501455,49.4349
cyclesid0000082,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,2.179000,2.377091,83.341
fertilizerincreasecyclesid0000083,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,4.063000,5.329917,44.5484
cyclesfertilizerincreaseoutputparserid0000084,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.321000,0.421094,16.1994
baselinecyclesid0000085,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,2.643000,2.883273,71.8123
cyclesid0000086,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,1.628000,1.776000,92.629
fertilizerincreasecyclesid0000087,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,1.432000,1.878524,100.0
cyclesfertilizerincreaseoutputparserid0000088,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.110000,0.120200,51.8182
baselinecyclesid0000089,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.979000,2.162507,100.0
cyclesid0000090,cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,4.581000,6.009439,40.2314
fertilizerincreasecyclesid0000091,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,4.300000,5.640818,43.7442
cyclesfertilizerincreaseoutputparserid0000092,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.056000,0.061091,100.0
baselinecyclesid0000093,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,3.656000,3.988364,66.767
cyclesid0000094,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,3.746000,4.086545,48.3449
fertilizerincreasecyclesid0000095,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,3.846000,4.195636,45.3198
cyclesfertilizerincreaseoutputparserid0000096,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.051000,0.066903,100.0
baselinecyclesid0000097,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.802000,1.969095,94.5616
cyclesid0000098,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,24.558000,26.790545,6.5233
fertilizerincreasecyclesid0000099,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,26.588000,29.005091,6.3186
cyclesfertilizerincreaseoutputparserid0000100,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.043000,0.046909,100.0
baselinecyclesid0000101,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,69.690000,76.025455,3.4194
cyclesid0000102,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.777000,1.941776,100.0
fertilizerincreasecyclesid0000103,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,2.264000,2.473935,80.5212
cyclesfertilizerincreaseoutputparserid0000104,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.056000,0.073462,100.0
baselinecyclesid0000105,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,36.687000,40.022182,7.0706
cyclesid0000106,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,5.093000,5.556000,36.2066
fertilizerincreasecyclesid0000107,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,11.669000,12.729818,17.1908
cyclesfertilizerincreaseoutputparserid0000108,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.058000,0.063273,100.0
baselinecyclesid0000109,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,1.710000,2.243209,100.0
cyclesid0000110,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,36.893000,40.246909,4.4859
fertilizerincreasecyclesid0000111,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,2.583000,2.822515,58.4204
cyclesfertilizerincreaseoutputparserid0000112,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.050000,0.054636,100.0
baselinecyclesid0000113,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.114000,4.085002,69.7816
cyclesid0000114,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,45.921000,50.095636,4.5687
fertilizerincreasecyclesid0000115,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,44.823000,48.897818,4.9283
cyclesfertilizerincreaseoutputparserid0000116,cycles_fertilizer_increase_output_parser,compute-5,48,1200,460.800000,422.400000,1.090909091,0.049000,0.053455,97.9592
baselinecyclesid0000117,baseline_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,3.506000,4.599235,74.2727
cyclesid0000118,cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,2.526000,3.313653,73.9905
fertilizerincreasecyclesid0000119,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,2.408000,3.158858,73.7957
cyclesfertilizerincreaseoutputparserid0000120,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.050000,0.054636,98.0
baselinecyclesid0000121,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,50.941000,55.572000,4.2893
cyclesid0000122,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,14.629000,15.958909,11.1286
fertilizerincreasecyclesid0000123,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,16.355000,17.841818,10.3883
cyclesfertilizerincreaseoutputparserid0000124,cycles_fertilizer_increase_output_parser,compute-5,48,1200,460.800000,422.400000,1.090909091,0.050000,0.054545,98.0
baselinecyclesid0000125,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,12.715000,13.894027,18.6158
cyclesid0000126,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,46.749000,51.083907,4.4857
fertilizerincreasecyclesid0000127,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,45.709000,49.947471,4.6884
cyclesfertilizerincreaseoutputparserid0000128,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.051000,0.055636,98.0392
baselinecyclesid0000129,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,11.662000,12.743385,24.1983
cyclesid0000130,cycles,cc-worker-4,48,1200,460.800000,422.400000,1.090909091,5.003000,5.457818,37.5375
fertilizerincreasecyclesid0000131,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,44.080000,48.167418,4.8571
cyclesfertilizerincreaseoutputparserid0000132,cycles_fertilizer_increase_output_parser,compute-5,48,1200,460.800000,422.400000,1.090909091,0.055000,0.060000,100.0
baselinecyclesid0000133,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,8.975000,9.807227,23.1866
cyclesid0000134,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,51.636000,56.424065,3.4685
fertilizerincreasecyclesid0000135,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,50.034000,54.673516,3.6115
cyclesfertilizerincreaseoutputparserid0000136,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.050000,0.065591,100.0
baselinecyclesid0000137,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,11.126000,12.157684,21.7868
cyclesid0000138,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,60.292000,65.882713,3.5494
fertilizerincreasecyclesid0000139,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,58.723000,64.168224,3.6425
cyclesfertilizerincreaseoutputparserid0000140,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.047000,0.061655,97.8723
baselinecyclesid0000141,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,67.539000,73.678909,4.2864
cyclesid0000142,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.733000,1.890545,100.0
fertilizerincreasecyclesid0000143,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,30.006000,32.733818,6.6853
cyclesfertilizerincreaseoutputparserid0000144,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.049000,0.053544,100.0
baselinecyclesid0000145,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,58.196000,63.486545,10.0419
cyclesid0000146,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.398000,1.527633,100.0
fertilizerincreasecyclesid0000147,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,11.546000,12.595636,12.8529
cyclesfertilizerincreaseoutputparserid0000148,cycles_fertilizer_increase_output_parser,compute-5,48,1200,460.800000,422.400000,1.090909091,0.055000,0.060000,100.0
baselinecyclesid0000149,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,28.837000,31.510976,25.9562
cyclesid0000150,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,23.014000,25.106182,8.0082
fertilizerincreasecyclesid0000151,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,35.159000,38.419198,5.4922
cyclesfertilizerincreaseoutputparserid0000152,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.053000,0.057818,98.1132
baselinecyclesid0000153,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,77.202000,84.220364,9.4557
cyclesid0000154,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,2.410000,2.633473,73.7759
fertilizerincreasecyclesid0000155,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,2.573000,2.811587,64.8271
cyclesfertilizerincreaseoutputparserid0000156,cycles_fertilizer_increase_output_parser,compute-3,48,1443,554.112000,422.400000,1.311818182,0.057000,0.074774,98.2456
baselinecyclesid0000157,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,62.382000,68.053091,9.7015
cyclesid0000158,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,41.335000,45.092727,3.7982
fertilizerincreasecyclesid0000159,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.354000,1.477091,100.0
cyclesfertilizerincreaseoutputparserid0000160,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.049000,0.053455,97.9592
baselinecyclesid0000161,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,55.668000,60.728727,14.0278
cyclesid0000162,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.649000,1.801907,100.0
fertilizerincreasecyclesid0000163,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.980000,2.163600,85.101
cyclesfertilizerincreaseoutputparserid0000164,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.050000,0.054545,100.0
baselinecyclesid0000165,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,31.117000,34.002395,24.6328
cyclesid0000166,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,57.331000,62.542909,3.4571
fertilizerincreasecyclesid0000167,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,23.359000,25.482545,7.5603
cyclesfertilizerincreaseoutputparserid0000168,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.045000,0.049173,100.0
baselinecyclesid0000169,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,65.397000,71.342182,9.9653
cyclesid0000170,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,50.538000,55.132364,3.1382
fertilizerincreasecyclesid0000171,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,61.570000,67.167273,2.6506
cyclesfertilizerincreaseoutputparserid0000172,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.049000,0.053544,100.0
baselinecyclesid0000173,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,82.514000,90.015273,10.3122
cyclesid0000174,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,68.038000,74.223273,3.0027
fertilizerincreasecyclesid0000175,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,73.739000,80.442545,2.6431
cyclesfertilizerincreaseoutputparserid0000176,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.045000,0.049173,100.0
baselinecyclesid0000177,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,7.053000,7.707005,94.3428
cyclesid0000178,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.696000,1.853265,100.0
fertilizerincreasecyclesid0000179,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.864000,2.036844,93.5622
cyclesfertilizerincreaseoutputparserid0000180,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.055000,0.060000,100.0
baselinecyclesid0000181,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,44.706000,48.851465,13.4792
cyclesid0000182,cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,1.499000,1.635273,99.533
fertilizerincreasecyclesid0000183,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,1.374000,1.802438,100.0728
cyclesfertilizerincreaseoutputparserid0000184,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.050000,0.054636,100.0
baselinecyclesid0000185,baseline_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,77.998000,85.088727,9.8118
cyclesid0000186,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,69.995000,76.358182,2.6516
fertilizerincreasecyclesid0000187,fertilizer_increase_cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,70.656000,77.079273,2.7485
cyclesfertilizerincreaseoutputparserid0000188,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.049000,0.053544,100.0
baselinecyclesid0000189,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,61.444000,67.141535,11.757
cyclesid0000190,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,6.719000,7.329818,26.5516
fertilizerincreasecyclesid0000191,fertilizer_increase_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.782000,1.947240,94.8934
cyclesfertilizerincreaseoutputparserid0000192,cycles_fertilizer_increase_output_parser,compute-5,48,1200,460.800000,422.400000,1.090909091,0.048000,0.052364,100.0
baselinecyclesid0000193,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,5.658000,6.182651,100.0
cyclesid0000194,cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,1.368000,1.494851,100.0
fertilizerincreasecyclesid0000195,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,3.603000,3.930545,38.1071
cyclesfertilizerincreaseoutputparserid0000196,cycles_fertilizer_increase_output_parser,compute-5,48,1200,460.800000,422.400000,1.090909091,0.056000,0.061091,100.0
baselinecyclesid0000197,baseline_cycles,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,7.339000,8.019525,99.9864
cyclesid0000198,cycles,compute-5,48,1200,460.800000,422.400000,1.090909091,88.663000,96.723273,2.4689
fertilizerincreasecyclesid0000199,fertilizer_increase_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,4.433000,4.836000,37.5592
cyclesfertilizerincreaseoutputparserid0000200,cycles_fertilizer_increase_output_parser,compute-7,48,1200,460.800000,422.400000,1.090909091,0.050000,0.054545,98.0
baselinecyclesid0000201,baseline_cycles,compute-7,48,1200,460.800000,422.400000,1.090909091,71.416000,77.908364,10.5187
cyclesid0000202,cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,4.113000,5.395508,40.603
fertilizerincreasecyclesid0000203,fertilizer_increase_cycles,compute-3,48,1443,554.112000,422.400000,1.311818182,4.628000,6.071095,37.7053
cyclesfertilizerincreaseoutputparserid0000204,cycles_fertilizer_increase_output_parser,cc-worker-5,48,1202,461.568000,422.400000,1.092727273,0.052000,0.056822,100.0
